PACKAGE_NAME,VERSION,LANGUAGE,RUNTIME_VERSION
python-lsp-server,1.3.3,python,3.12
python-lsp-server,1.3.3,python,3.11
python-lsp-server,1.3.3,python,3.8
python-lsp-server,1.3.3,python,3.10
python-lsp-server,1.3.3,python,3.9
python-nvd3,0.15.0,python,3.13
python-nvd3,0.15.0,python,3.12
python-nvd3,0.15.0,python,3.11
python-nvd3,0.15.0,python,3.8
python-nvd3,0.15.0,python,3.10
python-nvd3,0.15.0,python,3.9
python-oauth2,1.1.1,python,3.13
python-oauth2,1.1.1,python,3.12
python-oauth2,1.1.1,python,3.11
python-oauth2,1.1.1,python,3.8
python-oauth2,1.1.1,python,3.10
python-oauth2,1.1.1,python,3.9
python-slugify,3.0.0,python,3.13
python-slugify,3.0.0,python,3.12
python-slugify,3.0.0,python,3.11
python-slugify,3.0.0,python,3.8
python-slugify,3.0.0,python,3.10
python-slugify,3.0.0,python,3.9
python-slugify,3.0.2,python,3.13
python-slugify,3.0.2,python,3.12
python-slugify,3.0.2,python,3.11
python-slugify,3.0.2,python,3.8
python-slugify,3.0.2,python,3.10
python-slugify,3.0.2,python,3.9
python-slugify,3.0.3,python,3.13
python-slugify,3.0.3,python,3.12
python-slugify,3.0.3,python,3.11
python-slugify,3.0.3,python,3.8
python-slugify,3.0.3,python,3.10
python-slugify,3.0.3,python,3.9
python-slugify,3.0.4,python,3.13
python-slugify,3.0.4,python,3.12
python-slugify,3.0.4,python,3.11
python-slugify,3.0.4,python,3.8
python-slugify,3.0.4,python,3.10
python-slugify,3.0.4,python,3.9
python-slugify,4.0.1,python,3.13
python-slugify,4.0.1,python,3.12
python-slugify,4.0.1,python,3.11
python-slugify,4.0.1,python,3.8
python-slugify,4.0.1,python,3.10
python-slugify,4.0.1,python,3.9
python-slugify,5.0.0,python,3.13
python-slugify,5.0.0,python,3.12
python-slugify,5.0.0,python,3.11
python-slugify,5.0.0,python,3.8
python-slugify,5.0.0,python,3.10
python-slugify,5.0.0,python,3.9
python-slugify,5.0.2,python,3.13
python-slugify,5.0.2,python,3.12
python-slugify,5.0.2,python,3.11
python-slugify,5.0.2,python,3.8
python-slugify,5.0.2,python,3.10
python-slugify,5.0.2,python,3.9
python-socketio,4.0.0,python,3.13
python-socketio,4.0.0,python,3.12
python-socketio,4.0.0,python,3.11
python-socketio,4.0.0,python,3.8
python-socketio,4.0.0,python,3.10
python-socketio,4.0.0,python,3.9
python-socketio,4.3.0,python,3.13
python-socketio,4.3.0,python,3.12
python-socketio,4.3.0,python,3.11
python-socketio,4.3.0,python,3.8
python-socketio,4.3.0,python,3.10
python-socketio,4.3.0,python,3.9
python-socketio,4.3.1,python,3.13
python-socketio,4.3.1,python,3.12
python-socketio,4.3.1,python,3.11
python-socketio,4.3.1,python,3.8
python-socketio,4.3.1,python,3.10
python-socketio,4.3.1,python,3.9
python-socketio,4.5.1,python,3.13
python-socketio,4.5.1,python,3.12
python-socketio,4.5.1,python,3.11
python-socketio,4.5.1,python,3.8
python-socketio,4.5.1,python,3.10
python-socketio,4.5.1,python,3.9
python-socketio,4.6.0,python,3.13
python-socketio,4.6.0,python,3.12
python-socketio,4.6.0,python,3.11
python-socketio,4.6.0,python,3.8
python-socketio,4.6.0,python,3.10
python-socketio,4.6.0,python,3.9
python-socketio,4.6.1,python,3.13
python-socketio,4.6.1,python,3.12
python-socketio,4.6.1,python,3.11
python-socketio,4.6.1,python,3.8
python-socketio,4.6.1,python,3.10
python-socketio,4.6.1,python,3.9
python-socketio,5.0.1,python,3.13
python-socketio,5.0.1,python,3.12
python-socketio,5.0.1,python,3.11
python-socketio,5.0.1,python,3.8
python-socketio,5.0.1,python,3.10
python-socketio,5.0.1,python,3.9
python-socketio,5.0.2,python,3.13
python-socketio,5.0.2,python,3.12
python-socketio,5.0.2,python,3.11
python-socketio,5.0.2,python,3.8
python-socketio,5.0.2,python,3.10
python-socketio,5.0.2,python,3.9
python-socketio,5.0.3,python,3.13
python-socketio,5.0.3,python,3.12
python-socketio,5.0.3,python,3.11
python-socketio,5.0.3,python,3.8
python-socketio,5.0.3,python,3.10
python-socketio,5.0.3,python,3.9
python-socketio,5.0.4,python,3.13
python-socketio,5.0.4,python,3.12
python-socketio,5.0.4,python,3.11
python-socketio,5.0.4,python,3.8
python-socketio,5.0.4,python,3.10
python-socketio,5.0.4,python,3.9
python-socketio,5.1.0,python,3.13
python-socketio,5.1.0,python,3.12
python-socketio,5.1.0,python,3.11
python-socketio,5.1.0,python,3.8
python-socketio,5.1.0,python,3.10
python-socketio,5.1.0,python,3.9
python-socketio,5.3.0,python,3.13
python-socketio,5.3.0,python,3.12
python-socketio,5.3.0,python,3.11
python-socketio,5.3.0,python,3.8
python-socketio,5.3.0,python,3.10
python-socketio,5.3.0,python,3.9
python-tzdata,2020.1,python,3.13
python-tzdata,2020.1,python,3.12
python-tzdata,2020.1,python,3.11
python-tzdata,2020.1,python,3.8
python-tzdata,2020.1,python,3.10
python-tzdata,2020.1,python,3.9
python-tzdata,2020.2,python,3.13
python-tzdata,2020.2,python,3.12
python-tzdata,2020.2,python,3.11
python-tzdata,2020.2,python,3.8
python-tzdata,2020.2,python,3.10
python-tzdata,2020.2,python,3.9
python-tzdata,2020.4,python,3.13
python-tzdata,2020.4,python,3.12
python-tzdata,2020.4,python,3.11
python-tzdata,2020.4,python,3.8
python-tzdata,2020.4,python,3.10
python-tzdata,2020.4,python,3.9
python-tzdata,2020.5,python,3.13
python-tzdata,2020.5,python,3.12
python-tzdata,2020.5,python,3.11
python-tzdata,2020.5,python,3.8
python-tzdata,2020.5,python,3.10
python-tzdata,2020.5,python,3.9
python-tzdata,2021.1,python,3.13
python-tzdata,2021.1,python,3.12
python-tzdata,2021.1,python,3.11
python-tzdata,2021.1,python,3.8
python-tzdata,2021.1,python,3.10
python-tzdata,2021.1,python,3.9
python-tzdata,2023.3,python,3.13
python-tzdata,2023.3,python,3.12
python-tzdata,2023.3,python,3.11
python-tzdata,2023.3,python,3.8
python-tzdata,2023.3,python,3.10
python-tzdata,2023.3,python,3.9
python-tzdata,2025.2,python,3.13
python-tzdata,2025.2,python,3.12
python-tzdata,2025.2,python,3.11
python-tzdata,2025.2,python,3.8
python-tzdata,2025.2,python,3.10
python-tzdata,2025.2,python,3.9
python-tzdata,2025.3,python,3.13
python-tzdata,2025.3,python,3.12
python-tzdata,2025.3,python,3.11
python-tzdata,2025.3,python,3.8
python-tzdata,2025.3,python,3.10
python-tzdata,2025.3,python,3.9
python3-openid,3.2.0,python,3.13
python3-openid,3.2.0,python,3.12
python3-openid,3.2.0,python,3.11
python3-openid,3.2.0,python,3.8
python3-openid,3.2.0,python,3.10
python3-openid,3.2.0,python,3.9
python3-saml,1.9.0,python,3.13
python3-saml,1.9.0,python,3.12
python3-saml,1.9.0,python,3.11
python3-saml,1.9.0,python,3.8
python3-saml,1.9.0,python,3.10
python3-saml,1.9.0,python,3.9
python_http_client,3.1.0,python,3.13
python_http_client,3.1.0,python,3.12
python_http_client,3.1.0,python,3.11
python_http_client,3.1.0,python,3.8
python_http_client,3.1.0,python,3.10
python_http_client,3.1.0,python,3.9
python_http_client,3.3.1,python,3.13
python_http_client,3.3.1,python,3.12
python_http_client,3.3.1,python,3.11
python_http_client,3.3.1,python,3.8
python_http_client,3.3.1,python,3.10
python_http_client,3.3.1,python,3.9
python_http_client,3.3.2,python,3.13
python_http_client,3.3.2,python,3.12
python_http_client,3.3.2,python,3.11
python_http_client,3.3.2,python,3.8
python_http_client,3.3.2,python,3.10
python_http_client,3.3.2,python,3.9
pytoml,0.1.21,python,3.13
pytoml,0.1.21,python,3.12
pytoml,0.1.21,python,3.11
pytoml,0.1.21,python,3.8
pytoml,0.1.21,python,3.10
pytoml,0.1.21,python,3.9
pytorch-cpu,2.1.0,python,3.13
pytorch-cpu,2.1.0,python,3.12
pytorch-cpu,2.1.0,python,3.11
pytorch-cpu,2.1.0,python,3.8
pytorch-cpu,2.1.0,python,3.10
pytorch-cpu,2.1.0,python,3.9
pytz,2019.1,python,3.13
pytz,2019.1,python,3.12
pytz,2019.1,python,3.11
pytz,2019.1,python,3.8
pytz,2019.1,python,3.10
pytz,2019.1,python,3.9
pytz,2019.2,python,3.13
pytz,2019.2,python,3.12
pytz,2019.2,python,3.11
pytz,2019.2,python,3.8
pytz,2019.2,python,3.10
pytz,2019.2,python,3.9
pytz,2019.3,python,3.13
pytz,2019.3,python,3.12
pytz,2019.3,python,3.11
pytz,2019.3,python,3.8
pytz,2019.3,python,3.10
pytz,2019.3,python,3.9
pytz,2020.1,python,3.13
pytz,2020.1,python,3.12
pytz,2020.1,python,3.11
pytz,2020.1,python,3.8
pytz,2020.1,python,3.10
pytz,2020.1,python,3.9
pytz,2020.4,python,3.13
pytz,2020.4,python,3.12
pytz,2020.4,python,3.11
pytz,2020.4,python,3.8
pytz,2020.4,python,3.10
pytz,2020.4,python,3.9
pytz,2020.5,python,3.13
pytz,2020.5,python,3.12
pytz,2020.5,python,3.11
pytz,2020.5,python,3.8
pytz,2020.5,python,3.10
pytz,2020.5,python,3.9
pytz,2021.1,python,3.13
pytz,2021.1,python,3.12
pytz,2021.1,python,3.11
pytz,2021.1,python,3.8
pytz,2021.1,python,3.10
pytz,2021.1,python,3.9
pytz,2021.3,python,3.13
pytz,2021.3,python,3.12
pytz,2021.3,python,3.11
pytz,2021.3,python,3.8
pytz,2021.3,python,3.10
pytz,2021.3,python,3.9
pytzdata,2019.3,python,3.13
pytzdata,2019.3,python,3.12
pytzdata,2019.3,python,3.11
pytzdata,2019.3,python,3.8
pytzdata,2019.3,python,3.10
pytzdata,2019.3,python,3.9
pytzdata,2020.1,python,3.13
pytzdata,2020.1,python,3.12
pytzdata,2020.1,python,3.11
pytzdata,2020.1,python,3.8
pytzdata,2020.1,python,3.10
pytzdata,2020.1,python,3.9
pyutilib,5.8.0,python,3.13
pyutilib,5.8.0,python,3.12
pyutilib,5.8.0,python,3.11
pyutilib,5.8.0,python,3.8
pyutilib,5.8.0,python,3.10
pyutilib,5.8.0,python,3.9
pyutilib,6.0.0,python,3.13
pyutilib,6.0.0,python,3.12
pyutilib,6.0.0,python,3.11
pyutilib,6.0.0,python,3.8
pyutilib,6.0.0,python,3.10
pyutilib,6.0.0,python,3.9
pyviz_comms,0.7.2,python,3.13
pyviz_comms,0.7.2,python,3.12
pyviz_comms,0.7.2,python,3.11
pyviz_comms,0.7.2,python,3.8
pyviz_comms,0.7.2,python,3.10
pyviz_comms,0.7.2,python,3.9
pyviz_comms,0.7.3,python,3.13
pyviz_comms,0.7.3,python,3.12
pyviz_comms,0.7.3,python,3.11
pyviz_comms,0.7.3,python,3.8
pyviz_comms,0.7.3,python,3.10
pyviz_comms,0.7.3,python,3.9
pyviz_comms,0.7.4,python,3.13
pyviz_comms,0.7.4,python,3.12
pyviz_comms,0.7.4,python,3.11
pyviz_comms,0.7.4,python,3.8
pyviz_comms,0.7.4,python,3.10
pyviz_comms,0.7.4,python,3.9
pyviz_comms,0.7.5,python,3.13
pyviz_comms,0.7.5,python,3.12
pyviz_comms,0.7.5,python,3.11
pyviz_comms,0.7.5,python,3.8
pyviz_comms,0.7.5,python,3.10
pyviz_comms,0.7.5,python,3.9
pyviz_comms,0.7.6,python,3.13
pyviz_comms,0.7.6,python,3.12
pyviz_comms,0.7.6,python,3.11
pyviz_comms,0.7.6,python,3.8
pyviz_comms,0.7.6,python,3.10
pyviz_comms,0.7.6,python,3.9
pyviz_comms,2.0.1,python,3.13
pyviz_comms,2.0.1,python,3.12
pyviz_comms,2.0.1,python,3.11
pyviz_comms,2.0.1,python,3.8
pyviz_comms,2.0.1,python,3.10
pyviz_comms,2.0.1,python,3.9
pyviz_comms,2.0.2,python,3.13
pyviz_comms,2.0.2,python,3.12
pyviz_comms,2.0.2,python,3.11
pyviz_comms,2.0.2,python,3.8
pyviz_comms,2.0.2,python,3.10
pyviz_comms,2.0.2,python,3.9
pywinrm,0.4.1,python,3.13
pywinrm,0.4.1,python,3.12
pywinrm,0.4.1,python,3.11
pywinrm,0.4.1,python,3.8
pywinrm,0.4.1,python,3.10
pywinrm,0.4.1,python,3.9
pyxdg,0.26,python,3.13
pyxdg,0.26,python,3.12
pyxdg,0.26,python,3.11
pyxdg,0.26,python,3.8
pyxdg,0.26,python,3.10
pyxdg,0.26,python,3.9
pyxdg,0.27,python,3.13
pyxdg,0.27,python,3.12
pyxdg,0.27,python,3.11
pyxdg,0.27,python,3.8
pyxdg,0.27,python,3.10
pyxdg,0.27,python,3.9
qdarkstyle,2.7,python,3.13
qdarkstyle,2.7,python,3.12
qdarkstyle,2.7,python,3.11
qdarkstyle,2.7,python,3.8
qdarkstyle,2.7,python,3.10
qdarkstyle,2.7,python,3.9
qdarkstyle,2.8,python,3.13
qdarkstyle,2.8,python,3.12
qdarkstyle,2.8,python,3.11
qdarkstyle,2.8,python,3.8
qdarkstyle,2.8,python,3.10
qdarkstyle,2.8,python,3.9
qdarkstyle,2.8.1,python,3.13
qdarkstyle,2.8.1,python,3.12
qdarkstyle,2.8.1,python,3.11
qdarkstyle,2.8.1,python,3.8
qdarkstyle,2.8.1,python,3.10
qdarkstyle,2.8.1,python,3.9
qdarkstyle,3.0.2,python,3.13
qdarkstyle,3.0.2,python,3.12
qdarkstyle,3.0.2,python,3.11
qdarkstyle,3.0.2,python,3.8
qdarkstyle,3.0.2,python,3.10
qdarkstyle,3.0.2,python,3.9
qdarkstyle,3.2.3,python,3.13
qdarkstyle,3.2.3,python,3.12
qdarkstyle,3.2.3,python,3.11
qdarkstyle,3.2.3,python,3.8
qdarkstyle,3.2.3,python,3.10
qdarkstyle,3.2.3,python,3.9
qds-sdk,1.13.1,python,3.13
qds-sdk,1.13.1,python,3.12
qds-sdk,1.13.1,python,3.11
qds-sdk,1.13.1,python,3.8
qds-sdk,1.13.1,python,3.10
qds-sdk,1.13.1,python,3.9
qds-sdk,1.16.0,python,3.13
qds-sdk,1.16.0,python,3.12
qds-sdk,1.16.0,python,3.11
qds-sdk,1.16.0,python,3.8
qds-sdk,1.16.0,python,3.10
qds-sdk,1.16.0,python,3.9
qds-sdk,1.16.1,python,3.13
qds-sdk,1.16.1,python,3.12
qds-sdk,1.16.1,python,3.11
qds-sdk,1.16.1,python,3.8
qds-sdk,1.16.1,python,3.10
qds-sdk,1.16.1,python,3.9
qstylizer,0.1.10,python,3.13
qstylizer,0.1.10,python,3.12
qstylizer,0.1.10,python,3.11
qstylizer,0.1.10,python,3.8
qstylizer,0.1.10,python,3.10
qstylizer,0.1.10,python,3.9
qtconsole,4.4.4,python,3.13
qtconsole,4.4.4,python,3.12
qtconsole,4.4.4,python,3.11
qtconsole,4.4.4,python,3.8
qtconsole,4.4.4,python,3.10
qtconsole,4.4.4,python,3.9
qtconsole,4.5.1,python,3.13
qtconsole,4.5.1,python,3.12
qtconsole,4.5.1,python,3.11
qtconsole,4.5.1,python,3.8
qtconsole,4.5.1,python,3.10
qtconsole,4.5.1,python,3.9
qtconsole,4.5.2,python,3.13
qtconsole,4.5.2,python,3.12
qtconsole,4.5.2,python,3.11
qtconsole,4.5.2,python,3.8
qtconsole,4.5.2,python,3.10
qtconsole,4.5.2,python,3.9
qtconsole,4.5.3,python,3.13
qtconsole,4.5.3,python,3.12
qtconsole,4.5.3,python,3.11
qtconsole,4.5.3,python,3.8
qtconsole,4.5.3,python,3.10
qtconsole,4.5.3,python,3.9
qtconsole,4.5.4,python,3.13
qtconsole,4.5.4,python,3.12
qtconsole,4.5.4,python,3.11
qtconsole,4.5.4,python,3.8
qtconsole,4.5.4,python,3.10
qtconsole,4.5.4,python,3.9
qtconsole,4.5.5,python,3.13
qtconsole,4.5.5,python,3.12
qtconsole,4.5.5,python,3.11
qtconsole,4.5.5,python,3.8
qtconsole,4.5.5,python,3.10
qtconsole,4.5.5,python,3.9
qtconsole,4.6.0,python,3.13
qtconsole,4.6.0,python,3.12
qtconsole,4.6.0,python,3.11
qtconsole,4.6.0,python,3.8
qtconsole,4.6.0,python,3.10
qtconsole,4.6.0,python,3.9
qtconsole,4.7.1,python,3.13
qtconsole,4.7.1,python,3.12
qtconsole,4.7.1,python,3.11
qtconsole,4.7.1,python,3.8
qtconsole,4.7.1,python,3.10
qtconsole,4.7.1,python,3.9
qtconsole,4.7.2,python,3.13
qtconsole,4.7.2,python,3.12
qtconsole,4.7.2,python,3.11
qtconsole,4.7.2,python,3.8
qtconsole,4.7.2,python,3.10
qtconsole,4.7.2,python,3.9
qtconsole,4.7.3,python,3.13
qtconsole,4.7.3,python,3.12
qtconsole,4.7.3,python,3.11
qtconsole,4.7.3,python,3.8
qtconsole,4.7.3,python,3.10
qtconsole,4.7.3,python,3.9
qtconsole,4.7.4,python,3.13
qtconsole,4.7.4,python,3.12
qtconsole,4.7.4,python,3.11
qtconsole,4.7.4,python,3.8
qtconsole,4.7.4,python,3.10
qtconsole,4.7.4,python,3.9
qtconsole,4.7.5,python,3.13
qtconsole,4.7.5,python,3.12
qtconsole,4.7.5,python,3.11
qtconsole,4.7.5,python,3.8
qtconsole,4.7.5,python,3.10
qtconsole,4.7.5,python,3.9
qtconsole,4.7.6,python,3.13
qtconsole,4.7.6,python,3.12
qtconsole,4.7.6,python,3.11
qtconsole,4.7.6,python,3.8
qtconsole,4.7.6,python,3.10
qtconsole,4.7.6,python,3.9
qtconsole,4.7.7,python,3.13
qtconsole,4.7.7,python,3.12
qtconsole,4.7.7,python,3.11
qtconsole,4.7.7,python,3.8
qtconsole,4.7.7,python,3.10
qtconsole,4.7.7,python,3.9
qtconsole,5.0.2,python,3.13
qtconsole,5.0.2,python,3.12
qtconsole,5.0.2,python,3.11
qtconsole,5.0.2,python,3.8
qtconsole,5.0.2,python,3.10
qtconsole,5.0.2,python,3.9
qtconsole,5.0.3,python,3.13
qtconsole,5.0.3,python,3.12
qtconsole,5.0.3,python,3.11
qtconsole,5.0.3,python,3.8
qtconsole,5.0.3,python,3.10
qtconsole,5.0.3,python,3.9
qtconsole,5.1.0,python,3.13
qtconsole,5.1.0,python,3.12
qtconsole,5.1.0,python,3.11
qtconsole,5.1.0,python,3.8
qtconsole,5.1.0,python,3.10
qtconsole,5.1.0,python,3.9
qtconsole,5.1.1,python,3.13
qtconsole,5.1.1,python,3.12
qtconsole,5.1.1,python,3.11
qtconsole,5.1.1,python,3.8
qtconsole,5.1.1,python,3.10
qtconsole,5.1.1,python,3.9
qtconsole,5.2.2,python,3.13
qtconsole,5.2.2,python,3.12
qtconsole,5.2.2,python,3.11
qtconsole,5.2.2,python,3.8
qtconsole,5.2.2,python,3.10
qtconsole,5.2.2,python,3.9
qtconsole,5.3.0,python,3.13
qtconsole,5.3.0,python,3.12
qtconsole,5.3.0,python,3.11
qtconsole,5.3.0,python,3.8
qtconsole,5.3.0,python,3.10
qtconsole,5.3.0,python,3.9
qtpy,1.10.0,python,3.13
qtpy,1.10.0,python,3.12
qtpy,1.10.0,python,3.11
qtpy,1.10.0,python,3.8
qtpy,1.10.0,python,3.10
qtpy,1.10.0,python,3.9
qtpy,1.11.2,python,3.13
qtpy,1.11.2,python,3.12
qtpy,1.11.2,python,3.11
qtpy,1.11.2,python,3.8
qtpy,1.11.2,python,3.10
qtpy,1.11.2,python,3.9
qtpy,1.6.0,python,3.13
qtpy,1.6.0,python,3.12
qtpy,1.6.0,python,3.11
qtpy,1.6.0,python,3.8
qtpy,1.6.0,python,3.10
qtpy,1.6.0,python,3.9
qtpy,1.7.0,python,3.13
qtpy,1.7.0,python,3.12
qtpy,1.7.0,python,3.11
qtpy,1.7.0,python,3.8
qtpy,1.7.0,python,3.10
qtpy,1.7.0,python,3.9
qtpy,1.7.1,python,3.13
qtpy,1.7.1,python,3.12
qtpy,1.7.1,python,3.11
qtpy,1.7.1,python,3.8
qtpy,1.7.1,python,3.10
qtpy,1.7.1,python,3.9
qtpy,1.8.0,python,3.13
qtpy,1.8.0,python,3.12
qtpy,1.8.0,python,3.11
qtpy,1.8.0,python,3.8
qtpy,1.8.0,python,3.10
qtpy,1.8.0,python,3.9
qtpy,1.9.0,python,3.13
qtpy,1.9.0,python,3.12
qtpy,1.9.0,python,3.11
qtpy,1.9.0,python,3.8
qtpy,1.9.0,python,3.10
qtpy,1.9.0,python,3.9
qtpy,2.0.1,python,3.13
qtpy,2.0.1,python,3.12
qtpy,2.0.1,python,3.11
qtpy,2.0.1,python,3.8
qtpy,2.0.1,python,3.10
qtpy,2.0.1,python,3.9
radon,4.1.0,python,3.13
radon,4.1.0,python,3.12
radon,4.1.0,python,3.11
radon,4.1.0,python,3.8
radon,4.1.0,python,3.10
radon,4.1.0,python,3.9
radon,4.2.0,python,3.13
radon,4.2.0,python,3.12
radon,4.2.0,python,3.11
radon,4.2.0,python,3.8
radon,4.2.0,python,3.10
radon,4.2.0,python,3.9
radon,4.3.2,python,3.13
radon,4.3.2,python,3.12
radon,4.3.2,python,3.11
radon,4.3.2,python,3.8
radon,4.3.2,python,3.10
radon,4.3.2,python,3.9
radon,4.4.0,python,3.13
radon,4.4.0,python,3.12
radon,4.4.0,python,3.11
radon,4.4.0,python,3.8
radon,4.4.0,python,3.10
radon,4.4.0,python,3.9
radon,4.5.0,python,3.13
radon,4.5.0,python,3.12
radon,4.5.0,python,3.11
radon,4.5.0,python,3.8
radon,4.5.0,python,3.10
radon,4.5.0,python,3.9
radon,4.5.1,python,3.13
radon,4.5.1,python,3.12
radon,4.5.1,python,3.11
radon,4.5.1,python,3.8
radon,4.5.1,python,3.10
radon,4.5.1,python,3.9
rasterstats,0.14.0,python,3.13
rasterstats,0.14.0,python,3.12
rasterstats,0.14.0,python,3.11
rasterstats,0.14.0,python,3.8
rasterstats,0.14.0,python,3.10
rasterstats,0.14.0,python,3.9
recommonmark,0.6.0,python,3.13
recommonmark,0.6.0,python,3.12
recommonmark,0.6.0,python,3.11
recommonmark,0.6.0,python,3.8
recommonmark,0.6.0,python,3.10
recommonmark,0.6.0,python,3.9
redis,3.5.3,python,3.13
redis,3.5.3,python,3.12
redis,3.5.3,python,3.11
redis,3.5.3,python,3.8
redis,3.5.3,python,3.10
redis,3.5.3,python,3.9
redis-py,3.2.0,python,3.13
redis-py,3.2.0,python,3.12
redis-py,3.2.0,python,3.11
redis-py,3.2.0,python,3.8
redis-py,3.2.0,python,3.10
redis-py,3.2.0,python,3.9
redis-py,3.2.1,python,3.13
redis-py,3.2.1,python,3.12
redis-py,3.2.1,python,3.11
redis-py,3.2.1,python,3.8
redis-py,3.2.1,python,3.10
redis-py,3.2.1,python,3.9
redis-py,3.3.11,python,3.13
redis-py,3.3.11,python,3.12
redis-py,3.3.11,python,3.11
redis-py,3.3.11,python,3.8
redis-py,3.3.11,python,3.10
redis-py,3.3.11,python,3.9
redis-py,3.3.8,python,3.13
redis-py,3.3.8,python,3.12
redis-py,3.3.8,python,3.11
redis-py,3.3.8,python,3.8
redis-py,3.3.8,python,3.10
redis-py,3.3.8,python,3.9
redis-py,3.4.1,python,3.13
redis-py,3.4.1,python,3.12
redis-py,3.4.1,python,3.11
redis-py,3.4.1,python,3.8
redis-py,3.4.1,python,3.10
redis-py,3.4.1,python,3.9
redis-py,3.5.0,python,3.13
redis-py,3.5.0,python,3.12
redis-py,3.5.0,python,3.11
redis-py,3.5.0,python,3.8
redis-py,3.5.0,python,3.10
redis-py,3.5.0,python,3.9
redis-py,3.5.2,python,3.13
redis-py,3.5.2,python,3.12
redis-py,3.5.2,python,3.11
redis-py,3.5.2,python,3.8
redis-py,3.5.2,python,3.10
redis-py,3.5.2,python,3.9
redis-py,3.5.3,python,3.13
redis-py,3.5.3,python,3.12
redis-py,3.5.3,python,3.11
redis-py,3.5.3,python,3.8
redis-py,3.5.3,python,3.10
redis-py,3.5.3,python,3.9
requests,2.24.0,python,3.13
requests,2.24.0,python,3.12
requests,2.24.0,python,3.11
requests,2.24.0,python,3.8
requests,2.24.0,python,3.10
requests,2.24.0,python,3.9
requests,2.25.0,python,3.13
requests,2.25.0,python,3.12
requests,2.25.0,python,3.11
requests,2.25.0,python,3.8
requests,2.25.0,python,3.10
requests,2.25.0,python,3.9
requests,2.25.1,python,3.13
requests,2.25.1,python,3.12
requests,2.25.1,python,3.11
requests,2.25.1,python,3.8
requests,2.25.1,python,3.10
requests,2.25.1,python,3.9
requests,2.26.0,python,3.13
requests,2.26.0,python,3.12
requests,2.26.0,python,3.11
requests,2.26.0,python,3.8
requests,2.26.0,python,3.10
requests,2.26.0,python,3.9
requests,2.27.1,python,3.13
requests,2.27.1,python,3.12
requests,2.27.1,python,3.11
requests,2.27.1,python,3.8
requests,2.27.1,python,3.10
requests,2.27.1,python,3.9
requests-file,1.5.1,python,3.13
requests-file,1.5.1,python,3.12
requests-file,1.5.1,python,3.11
requests-file,1.5.1,python,3.8
requests-file,1.5.1,python,3.10
requests-file,1.5.1,python,3.9
requests-kerberos,0.14.0,python,3.13
requests-kerberos,0.14.0,python,3.12
requests-kerberos,0.14.0,python,3.11
requests-kerberos,0.14.0,python,3.8
requests-kerberos,0.14.0,python,3.10
requests-kerberos,0.14.0,python,3.9
requests-oauthlib,1.2.0,python,3.13
requests-oauthlib,1.2.0,python,3.12
requests-oauthlib,1.2.0,python,3.11
requests-oauthlib,1.2.0,python,3.8
requests-oauthlib,1.2.0,python,3.10
requests-oauthlib,1.2.0,python,3.9
requests-oauthlib,1.3.0,python,3.13
requests-oauthlib,1.3.0,python,3.12
requests-oauthlib,1.3.0,python,3.11
requests-oauthlib,1.3.0,python,3.8
requests-oauthlib,1.3.0,python,3.10
requests-oauthlib,1.3.0,python,3.9
requests-toolbelt,0.8.0,python,3.13
requests-toolbelt,0.8.0,python,3.12
requests-toolbelt,0.8.0,python,3.11
requests-toolbelt,0.8.0,python,3.8
requests-toolbelt,0.8.0,python,3.10
requests-toolbelt,0.8.0,python,3.9
requests-toolbelt,0.9.1,python,3.13
requests-toolbelt,0.9.1,python,3.12
requests-toolbelt,0.9.1,python,3.11
requests-toolbelt,0.9.1,python,3.8
requests-toolbelt,0.9.1,python,3.10
requests-toolbelt,0.9.1,python,3.9
requests_ntlm,1.1.0,python,3.13
requests_ntlm,1.1.0,python,3.12
requests_ntlm,1.1.0,python,3.11
requests_ntlm,1.1.0,python,3.8
requests_ntlm,1.1.0,python,3.10
requests_ntlm,1.1.0,python,3.9
responses,0.12.1,python,3.13
responses,0.12.1,python,3.12
responses,0.12.1,python,3.11
responses,0.12.1,python,3.8
responses,0.12.1,python,3.10
responses,0.12.1,python,3.9
responses,0.13.1,python,3.13
responses,0.13.1,python,3.12
responses,0.13.1,python,3.11
responses,0.13.1,python,3.8
responses,0.13.1,python,3.10
responses,0.13.1,python,3.9
responses,0.13.2,python,3.13
responses,0.13.2,python,3.12
responses,0.13.2,python,3.11
responses,0.13.2,python,3.8
responses,0.13.2,python,3.10
responses,0.13.2,python,3.9
responses,0.13.3,python,3.13
responses,0.13.3,python,3.12
responses,0.13.3,python,3.11
responses,0.13.3,python,3.8
responses,0.13.3,python,3.10
responses,0.13.3,python,3.9
retrying,1.3.3,python,3.13
retrying,1.3.3,python,3.12
retrying,1.3.3,python,3.11
retrying,1.3.3,python,3.8
retrying,1.3.3,python,3.10
retrying,1.3.3,python,3.9
rfc3986,1.4.0,python,3.13
rfc3986,1.4.0,python,3.12
rfc3986,1.4.0,python,3.11
rfc3986,1.4.0,python,3.8
rfc3986,1.4.0,python,3.10
rfc3986,1.4.0,python,3.9
rich,10.16.2,python,3.13
rich,10.16.2,python,3.12
rich,10.16.2,python,3.11
rich,10.16.2,python,3.8
rich,10.16.2,python,3.10
rich,10.16.2,python,3.9
rope,0.11.0,python,3.13
rope,0.11.0,python,3.12
rope,0.11.0,python,3.11
